Samples	OTUhits	OTUs	percentOTUs	Readshit	Reads	percentReads	EnvirTypes	ace	chao1	shannon	simpson	goods_coverage	observed_otus
ERR1801494	0	116	0	0	9964	0	SW	2545.2579849	2483.63063063063	6.99664621516	0.965194999046	0.930068560235	1324
ERR1801495	0	104	0	0	10170	0	SW	1308.81256486	1216.99050632911	6.17556125032	0.955521237075	0.964599180807	800
ERR1801496	0	87	0	0	9973	0	SW	2258.03722945	2154.88235294118	6.59760509352	0.964309409563	0.942698164779	1023
ERR1801497	0	149	0	0	10049	0	SW	2442.65938782	2366.7345971564	6.89085226864	0.960428055038	0.93365253078	1267
ERR1801498	0	99	0	0	10047	0	SW	2193.8325536	2143.90384615385	6.66030793068	0.961082589216	0.940682106909	1122
ERR1801499	0	151	0	0	10027	0	SW	2626.13797387	2577.74586776859	7.44278323549	0.971937628444	0.927435872428	1430
ERR1801500	1	250	0.004	19	10022	0.0019	SW	2408.10104819	2388.64794007491	8.5836086147	0.989707745404	0.935323383085	1561
ERR1801501	0	136	0	0	10004	0	SW	2781.04594952	2721.74008810573	7.29857127505	0.972002188452	0.924646168863	1409
ERR1801502	0	171	0	0	9914	0	SW	2994.80007954	2818.05357142857	7.92137686946	0.950081208561	0.91729396813	1753
ERR1801504	2	207	0.00966	82	9971	0.00822	SW	3094.06097806	3041.25	8.93614577566	0.992614568946	0.914551022424	1809
ERR1801505	0	132	0	0	9916	0	SW	3125.21118251	2896.98722627737	7.52713313487	0.971490788661	0.916315531602	1560
ERR1801506	0	124	0	0	9981	0	SW	2714.26227882	2657.80575539568	7.52574298979	0.972267338381	0.922926447574	1536
ERR1801507	0	85	0	0	9744	0	SW	3076.79756833	2844.22463768116	6.66080004212	0.915162117736	0.916731745412	1521
ERR1801508	0	104	0	0	9858	0	SW	3109.25078254	2939.11034482759	7.3549277927	0.965809745021	0.914422326308	1608
ERR1801509	0	170	0	0	9885	0	SW	3132.15022617	3032.88823529412	8.43474494446	0.98486603277	0.912568306011	1844
ERR1801511	0	118	0	0	9910	0	SW	2557.17810785	2398.66865079365	7.42179648889	0.96770012978	0.930432237291	1390
ERR1801516	0	156	0	0	10033	0	SW	2521.30427139	2382.72782258064	7.01384064813	0.952276165744	0.93162059197	1391
ERR1801518	0	167	0	0	9795	0	SW	3085.84929939	2971.92168674699	7.48793779664	0.927246164728	0.912731913223	1773
ERR1801521	0	180	0	0	10023	0	SW	2567.97568163	2433.68181818182	7.61724692907	0.97836812877	0.929179301575	1476
ERR1801531	0	179	0	0	10103	0	SW	2025.09545624	2024.50267379679	6.95253874909	0.930200030258	0.945071113291	1185
ERR1801536	0	178	0	0	9878	0	SW	3274.40160021	3036.24	8.60092058834	0.991479250252	0.913060505189	1719
ERR2241563	0	86	0	0	9841	0	SW	2296.29217279	2184.61538461538	8.22703693225	0.990165020904	0.94062408295	1295
ERR2241609	0	53	0	0	9957	0	SW	961.39462286	965.682432432433	5.49206717698	0.929180962717	0.975614533346	538
ERR2604210	0	91	0	0	9981	0	SW	1079.91484025	1308.12352941176	7.81487354422	0.989733605588	0.967820575329	697
ERR2604214	1	95	0.01053	184	9977	0.01844	SW	1196.29234354	1323.16363636364	7.86955881862	0.990835648207	0.959913909066	727
ERR2604222	1	93	0.01075	134	10048	0.01334	SW	1298.77407018	1542.125	8.14160366479	0.993628247239	0.960166687094	788
ERR2604230	1	84	0.0119	166	9918	0.01674	SW	897.151216995	1082.36206896552	7.84424661639	0.991581885785	0.974099654662	626
ERR2604234	1	107	0.00935	98	10018	0.00978	SW	1008.05648853	1261.48780487805	7.90239513578	0.991343368445	0.970252549781	676
ERR2604238	1	91	0.01099	80	9910	0.00807	SW	1114.21091902	1293.01785714286	7.85605755886	0.990213490742	0.967700708725	756
ERR2604242	1	102	0.0098	82	9816	0.00835	SW	1123.29054462	1463.87804878049	8.02782842884	0.991707245462	0.965114835506	738
ERR2604244	1	93	0.01075	78	9901	0.00788	SW	1329.41410497	1528.76068376068	7.96641363736	0.991610808429	0.960341600374	805
ERR2604246	1	83	0.01205	138	9731	0.01418	SW	918.758348141	1071.12087912088	7.71136079466	0.990091857286	0.969927881344	629
ERR2604256	1	85	0.01176	96	9955	0.00964	SW	1166.37446086	1400.88	7.9032182757	0.990137659423	0.959865319865	744
ERR2604260	1	88	0.01136	67	9779	0.00685	SW	1661.14124587	1838.76821192053	8.45338381758	0.994449658501	0.949574799377	990
ERR2604290	0	75	0	0	9856	0	SW	1164.00391039	1343.01923076923	7.8902909748	0.990511964537	0.960458839406	742
ERR2816410	0	288	0	0	9891	0	SW	1565.98365769	1662.02319587629	8.5242496703	0.990117399767	0.960394007798	1214
ERR2816450	0	142	0	0	9985	0	SW	873.614586707	972.391304347826	7.69810631075	0.989546692004	0.980636099127	708
ERR2816539	0	235	0	0	9872	0	SW	1586.7079232	1670.18325791855	8.39459867724	0.989712170576	0.959971261418	1253
ERR2816576	0	149	0	0	10020	0	SW	1254.83880077	1354.0125	8.40864968688	0.986791502019	0.932846419152	922
ERR2816579	1	144	0.00694	18	9950	0.00181	SW	1169.72373813	1277.3829787234	6.54253111226	0.951488280735	0.944573130377	777
ERR2816582	1	276	0.00362	28	10006	0.0028	SW	1663.24157442	1733.54625550661	8.9528514624	0.99252134971	0.947455681673	1290
ERR2816603	1	147	0.0068	21	9986	0.0021	SW	737.9140899	862.617647058824	7.41987838593	0.986610392786	0.982346609257	578
ERR2816632	1	97	0.01031	145	9940	0.01459	SW	503.848737858	565.296296296296	6.69248735929	0.985724252627	0.989393939394	291
ERR2816687	1	42	0.02381	103	10108	0.01019	SW	199.424350525	250.98	5.73113025271	0.966599700373	0.996154294371	170
ERR2816919	0	64	0	0	10030	0	SW	545.047811652	627.4	6.84559492811	0.971282306121	0.982696804365	458
ERR2817054	1	79	0.01266	16	10040	0.00159	SW	352.806981156	433	6.44363045509	0.972043545779	0.985050174073	286
ERR2817065	1	116	0.00862	11	9971	0.0011	SW	732.20166661	798.543269230769	7.1026237629	0.975864951989	0.967407407407	580
SRR027979	0	290	0	0	8631	0	SW	1586.99075896	1666.39800995025	9.76494117882	0.998386264396	0.96729478016	1388
SRR027980	2	340	0.00588	53	9315	0.00569	SW	1597.22431661	1723.00280898876	9.38584754767	0.996560600769	0.96280947827	1328
SRR027981	0	298	0	0	8925	0	SW	1541.93255754	1668.91455696203	9.71779845139	0.998201632841	0.968992248062	1357
SRR027985	0	395	0	0	9244	0	SW	1592.81955388	1636.1	9.18030867759	0.99746607166	0.960527693435	1141
SRR1824331	0	256	0	0	10074	0	SW	1415.3251165	1380.91901408451	6.67497898223	0.954239565731	0.963069023403	819
SRR1824333	5	559	0.00894	38	9990	0.0038	SW	3176.2271345	3133.53605015674	9.05455887177	0.992166351607	0.913039147325	1840
SRR1824334	1	361	0.00277	22	10041	0.00219	SW	1990.30843985	1944.00952380952	8.05325396673	0.98994018198	0.945691747573	1181
SRR1824338	2	441	0.00454	14	9967	0.0014	SW	3015.17633197	2892.44237288136	8.79729440395	0.9932177727	0.917468912956	1675
SRR1824339	1	301	0.00332	118	10021	0.01178	SW	1918.36318952	1924.278125	7.54988486231	0.980611165365	0.949118589744	1048
SRR1824341	1	451	0.00222	43	9993	0.0043	SW	3025.47537068	2902.47826086957	8.47046875183	0.981633063417	0.916583516264	1717
SRR1824343	3	433	0.00693	329	9947	0.03308	SW	2918.46348231	2814.80604982206	8.65090638208	0.992790623847	0.919947638707	1597
SRR1824345	2	241	0.0083	134	10028	0.01336	SW	1943.15228028	1859.44047619048	6.74607419543	0.960076647147	0.948538944849	989
SRR1824346	1	373	0.00268	140	10040	0.01394	SW	3007.88803343	2852.05138339921	7.96033962354	0.981054203994	0.920051643659	1514
SRR1824347	2	421	0.00475	26	9970	0.00261	SW	3032.93700894	2848.47826086957	8.42759319071	0.988988037006	0.916307938733	1654
SRR1824348	1	212	0.00472	117	10068	0.01162	SW	1519.12504869	1491.33333333333	6.00906129117	0.930709433706	0.960127274535	788
SRR1824349	1	339	0.00295	84	10004	0.0084	SW	2960.69770332	2925.05020080321	7.60277143167	0.975525415887	0.919002493766	1472
SRR1824354	2	364	0.00549	16	10008	0.0016	SW	2395.9664663	2379.03807106599	7.8477745488	0.984970887937	0.936501637067	1273
SRR1824358	1	323	0.0031	28	10052	0.00279	SW	2295.03706532	2309.4225	7.62772056959	0.981190770662	0.937995245642	1257
SRR1824361	1	299	0.00334	9	10085	0.00089	SW	2189.13448473	2101.6641025641	7.75770985518	0.985678362094	0.942568571146	1161
SRR1824363	0	228	0	0	10008	0	SW	2069.94110964	2025.51212121212	6.64064358399	0.953362170217	0.944832402235	1023
SRR1824371	1	290	0.00345	31	9951	0.00312	SW	2116.88507854	2097.50240384615	7.42051680112	0.975887757717	0.94256992137	1180
SRR1824372	1	236	0.00424	14	9952	0.00141	SW	1816.30670798	1754.64968152866	6.92943256968	0.97425231224	0.951703406814	940
SRR1824419	3	224	0.01339	34	10025	0.00339	SW	1049.99493408	1105.35353535354	6.85134548661	0.974759063872	0.972884386174	662
SRR1824422	4	193	0.02073	39	9912	0.00393	SW	1209.64859335	1180.72072072072	6.54662425371	0.976389876776	0.968172690763	658
SRR1824423	1	197	0.00508	18	9785	0.00184	SW	733.91148413	993.691489361702	6.07699581515	0.961439095463	0.98051616852	477
SRR1824426	2	190	0.01053	14	9939	0.00141	SW	1137.91962667	1242.49438202247	5.52256182251	0.929103788247	0.969636034587	605
SRR1824431	3	153	0.01961	52	10086	0.00516	SW	1096.73350517	1116.11764705882	6.0982506161	0.966107345356	0.973918197985	522
SRR1824432	4	158	0.02532	37	10077	0.00367	SW	1110.73193663	1045.03448275862	6.07353183524	0.957400103958	0.97263681592	553
SRR1824433	1	157	0.00637	16	9876	0.00162	SW	1186.04969917	1299.02054794521	6.36311338391	0.974087138914	0.969981807156	579
SRR1824434	4	228	0.01754	83	10045	0.00826	SW	1386.24747452	1379.08620689655	6.95780549626	0.980834409259	0.964537598093	745
SRR1824435	2	154	0.01299	26	9874	0.00263	SW	918.1534835	1220.34042553191	5.83610997847	0.949752800431	0.97648839556	478
SRR1824436	3	170	0.01765	86	9865	0.00872	SW	1014.06648983	1152.02857142857	5.85358033854	0.954144570484	0.973705501618	528
SRR1824437	3	254	0.01181	34	9842	0.00345	SW	1375.3156154	1629.1724137931	7.05035636782	0.97927607045	0.964100477982	739
SRR1824443	2	253	0.00791	28	10024	0.00279	SW	1487.36108703	1617.70588235294	7.10387862338	0.980524746274	0.961615755627	792
SRR1952960	1	213	0.00469	9	9958	9e-04	SW	1658.92287649	1618.52155172414	7.48478652458	0.987947292228	0.958575727182	834
SRR1952967	2	208	0.00962	18	9891	0.00182	SW	1251.79111193	1324.88709677419	6.96444077871	0.979110520896	0.966768603466	711
SRR1952968	2	212	0.00943	9	9950	9e-04	SW	1871.17756998	1831.7052238806	7.23784685423	0.981469657846	0.952152152152	916
SRR2006026	0	260	0	0	10202	0	SW	1495.81480894	1524.6106557377	6.80176848386	0.962571612188	0.957894736842	846
SRR2006031	0	276	0	0	10235	0	SW	726.751157437	727.785046728972	5.93641771511	0.955738646172	0.979997777531	549
SRR2006041	0	167	0	0	10226	0	SW	987.976859707	962.24025974026	6.18489441865	0.967097481355	0.975224346469	538
SRR2051573	1	84	0.0119	46	10149	0.00453	SW	300.337423167	294.480769230769	5.64953638869	0.942671829573	0.994496855346	226
SRR2051574	1	94	0.01064	24	10133	0.00237	SW	292.782266822	297.173076923077	5.70480748947	0.946414360592	0.995165745856	244
SRR2051576	0	75	0	0	10159	0	SW	225.553607274	248	5.48577892403	0.960081761623	0.995873047067	181
SRR2051577	1	89	0.01124	19	10163	0.00187	SW	224.608954346	265.727272727273	5.81664155379	0.967047857381	0.996162172801	188
SRR2061236	0	171	0	0	10240	0	SW	467.280689958	497.5125	6.03274405068	0.953675552282	0.990432490481	373
SRR2061279	0	168	0	0	10237	0	SW	536.740678096	594.783783783784	6.38076793154	0.9711512013	0.987889442328	385
SRR2061294	0	162	0	0	10226	0	SW	453.709584798	457.170212765957	5.87712505851	0.961188380846	0.990426882876	354
SRR2061298	0	153	0	0	10218	0	SW	543.502956881	577.223404255319	6.0251095734	0.945645581271	0.987859800274	407
SRR2061301	0	183	0	0	10206	0	SW	611.618356552	612.365671641791	6.14729768606	0.958857430796	0.986502347418	459
SRR2098493	2	76	0.02632	105	10035	0.01046	SW	826.738682625	834.570652173913	6.23717186026	0.945846565617	0.980328831474	614
SRR2098495	0	61	0	0	10128	0	SW	1031.73047846	1025.93913043478	6.98257526723	0.972292314813	0.974990230559	740
SRR2098500	0	72	0	0	10144	0	SW	916.410363092	912.224719101124	6.11954557128	0.946181052113	0.976791808874	594
SRR2098513	0	58	0	0	9882	0	SW	774.044031353	765.113636363636	6.45679608014	0.963341780914	0.981428990324	558
SRR2098515	0	52	0	0	10162	0	SW	728.909162555	778.454545454545	6.37249867393	0.966944068131	0.982384028186	531
SRR2098535	0	45	0	0	9794	0	SW	1221.58342433	1252.42105263158	6.92527452757	0.972327077779	0.968405511811	785
SRR2549664	0	194	0	0	10104	0	SW	953.786659494	950.977064220183	6.47326070025	0.97154292463	0.975552050473	619
SRR2549666	0	92	0	0	10109	0	SW	573.711342025	586.223214285714	5.75439257902	0.950422529417	0.985960055369	358
SRR2549674	0	171	0	0	9833	0	SW	750.135727128	828.573770491803	6.29894743437	0.94580417479	0.981282316443	504
SRR2549703	0	271	0	0	9853	0	SW	1062.6724456	1173.27222222222	7.12706100908	0.981634028594	0.971807967314	712
SRR2821180	0	111	0	0	10148	0	SW	1654.16322039	1831.26646706587	7.91121391423	0.988507154991	0.941977734119	968
SRR2821181	0	100	0	0	10203	0	SW	1366.76735123	1601.20338983051	7.17571444968	0.967013893101	0.95910695979	817
SRR2821184	0	105	0	0	10168	0	SW	1630.07440322	1878.83636363636	8.45545525218	0.994098742432	0.949682577004	1037
SRR2821185	1	114	0.00877	8	10145	0.00079	SW	1429.9462866	1779.31343283582	7.64893902837	0.981510288392	0.950665821179	907
SRR2821187	0	99	0	0	10151	0	SW	1548.98195366	1728.48101265823	8.0651486624	0.991881395651	0.953326486363	948
SRR3068449	0	184	0	0	10244	0	SW	439.521585745	432.245614035088	5.64805143927	0.952543771423	0.990441821906	348
SRR3098327	3	392	0.00765	24	10132	0.00237	SW	1553.30266157	1515.85443037975	6.76098109481	0.9348550866	0.95932104185	1149
SRR3098343	3	407	0.00737	15	10177	0.00147	SW	1168.25399735	1141.16666666667	7.80525821153	0.987578038431	0.973173348942	912
SRR3835568	1	141	0.00709	11	10217	0.00108	SW	1098.31264274	1253.53398058252	8.02382532234	0.992770664374	0.966320270439	748
SRR3879438	1	156	0.00641	10	10132	0.00099	SW	1718.09759532	1821.48097826087	7.92978193212	0.984781048049	0.945579847909	1042
SRR4384494	0	97	0	0	9394	0	SW	961.366945922	987.130434782609	8.19424097417	0.994219240643	0.979399821729	747
SRR4384516	0	100	0	0	9447	0	SW	819.008921968	836.025641025641	7.80110539163	0.992935457756	0.981990799648	618
SRR4779870	0	109	0	0	9935	0	SW	484.665915028	498	7.68664142323	0.993190135482	0.992878743537	423
SRR4779886	0	103	0	0	9603	0	SW	727.127127087	743.162337662338	7.51518723713	0.990796430225	0.984293193717	574
SRR4779890	0	112	0	0	9815	0	SW	565.847156907	644.160714285714	7.8529471232	0.99382270813	0.990234375	458
SRR4780031	0	95	0	0	9037	0	SW	952.632639326	987.623595505618	8.449648547	0.995400046976	0.980679678985	769
SRR4780098	0	99	0	0	9595	0	SW	667.527174144	706.220338983051	7.78115933976	0.993064364742	0.987170630613	560
SRR4780199	0	84	0	0	9936	0	SW	741.532995908	779.224637681159	7.63233075856	0.990036302076	0.985200431246	610
SRR4780211	0	100	0	0	9064	0	SW	1059.43686286	1070.11467889908	8.62472445259	0.996147876874	0.977012679105	837
SRR5046909	2	155	0.0129	22	10134	0.00217	SW	2417.25728588	2414.84345794393	8.34155815851	0.989451489795	0.935537351278	1394
SRR5046916	0	130	0	0	10137	0	SW	1649.70323197	1484.29761904762	7.45601778757	0.985473612338	0.958065145309	934
SRR5150126	0	113	0	0	9843	0	SW	2883.20436784	2758.39908256881	9.06088403214	0.993975272472	0.922088116966	1789
SRR5150129	0	108	0	0	9718	0	SW	2631.80636473	2606.6	8.4569321467	0.991048833842	0.929053063618	1523
SRR5150131	0	114	0	0	9983	0	SW	2337.09951491	2316.23618090452	8.20944093049	0.990539506355	0.938587913163	1317
SRR5150137	1	106	0.00943	65	9806	0.00663	SW	3157.98044392	2986.54530744337	8.59733459452	0.988372837915	0.914419695193	1741
SRR5150140	0	99	0	0	9852	0	SW	2206.06174711	2104.7433460076	7.36218617889	0.947457605429	0.939779059537	1380
SRR5150143	0	156	0	0	9908	0	SW	2616.2864913	2486.88552188552	8.87741220241	0.993511869968	0.929838314552	1616
SRR5150144	0	111	0	0	10035	0	SW	1975.84243268	1903.11475409836	7.65525174843	0.982955978647	0.947805688593	1124
SRR5150145	0	123	0	0	9845	0	SW	2249.26403998	2245.77555555556	8.72155983592	0.993800057746	0.940423436731	1424
SRR5150147	0	139	0	0	9895	0	SW	1970.02457599	2006.37371134021	8.5874964225	0.992762262483	0.948758067671	1294
SRR5150148	0	131	0	0	9899	0	SW	2736.05135217	2755.6568627451	8.60876358065	0.992069920172	0.929340379722	1477
SRR5150153	0	116	0	0	9976	0	SW	2047.58239684	2083.10160427807	8.57472165674	0.993139059042	0.94681787076	1284
SRR5150157	0	102	0	0	9712	0	SW	2791.85521966	2696.17524115756	9.24944980943	0.995441345049	0.925751325869	1767
SRR5150158	0	120	0	0	9928	0	SW	2539.30316323	2430.88628158845	8.8121215558	0.994014398754	0.932166943603	1558
SRR5150159	0	112	0	0	9844	0	SW	2362.5260877	2307.44537815126	8.75514163166	0.993291042573	0.938098027729	1463
SRR5150166	0	115	0	0	9933	0	SW	2015.06706023	2045.66666666667	8.31955405983	0.990541369178	0.946946751343	1274
SRR5150171	1	109	0.00917	69	9876	0.00699	SW	2552.68184193	2432.02941176471	8.01297734684	0.987677234826	0.932838009581	1356
SRR5150175	0	101	0	0	9670	0	SW	2638.96516871	2633.04316546763	9.19699552079	0.994602906542	0.929652191	1711
SRR5150176	0	122	0	0	9926	0	SW	2629.19015778	2552.3531598513	7.43732498709	0.931847112312	0.927461139896	1529
SRR5150179	0	131	0	0	9943	0	SW	2529.84929692	2404.03333333333	8.62821858415	0.992488560945	0.933939216261	1451
SRR5150180	0	119	0	0	9875	0	SW	2248.94658501	2183.56896551724	8.90146400219	0.994742509354	0.941176470588	1486
SRR5150181	0	82	0	0	9529	0	SW	2844.08756652	2853.26885245902	9.44764201687	0.995638717697	0.923793644566	1860
SRR5150184	1	130	0.00769	49	9836	0.00498	SW	2710.66601211	2719.43436293436	8.72439852486	0.990889349464	0.925588759153	1613
SRR5150185	0	94	0	0	9973	0	SW	2202.9850279	2173.6872246696	7.31220903786	0.960679862119	0.938879125171	1303
SRR5150193	0	134	0	0	9924	0	SW	1970.16397318	1940.33333333333	8.78308840456	0.994428486919	0.949369563093	1375
SRR5150196	0	87	0	0	9742	0	SW	2889.26888273	2885.75628930818	9.44884184711	0.995635869236	0.92177672956	1886
SRR5150207	0	148	0	0	9995	0	SW	2580.72984583	2535.48098859316	8.78359862692	0.993082042458	0.930649426976	1563
SRR5150208	0	115	0	0	9818	0	SW	2992.76757661	2971.32625482625	8.695239716	0.99286335342	0.919201799863	1649
SRR5150210	0	116	0	0	9937	0	SW	1954.70711824	1948.05940594059	8.11712678869	0.986930539604	0.948326482678	1256
SRR5150214	1	131	0.00763	58	9996	0.0058	SW	1835.9328029	1812.22252747253	8.2110450226	0.989572124481	0.95263671875	1166
SRR5150217	0	118	0	0	10095	0	SW	1698.44189354	1687.34814814815	7.4228339766	0.984238912856	0.956343392909	943
SRR5150219	1	132	0.00758	52	9554	0.00544	SW	2825.44751916	2965.00816326531	9.16204224528	0.995390802634	0.923829079887	1714
SRR5150222	0	113	0	0	9834	0	SW	2704.97228675	2584.32899628253	8.28578230424	0.986646065231	0.926783968719	1534
SRR5150229	0	107	0	0	10015	0	SW	1672.26601393	1694.49315068493	7.40918383768	0.979442567857	0.95608372457	999
SRR5150231	1	84	0.0119	34	10146	0.00335	SW	1217.79460583	1189.66666666667	6.1671358938	0.95797461908	0.970125939666	622
SRR5150232	0	85	0	0	9689	0	SW	2756.00164083	2725.92718446602	9.42949358141	0.995549280449	0.92682687592	1822
SRR5150236	0	117	0	0	10141	0	SW	1231.75466366	1169.28151260504	6.37724543841	0.950035863654	0.968277208394	718
SRR5150237	0	102	0	0	9668	0	SW	3241.18239625	3184.95575221239	9.234565005	0.995205249674	0.910371819961	1939
SRR5150238	1	151	0.00662	33	9829	0.00336	SW	2228.07841033	2308.91136363636	9.03400900289	0.995707861431	0.941510172144	1485
SRR5150240	0	129	0	0	9915	0	SW	3043.53155616	2960.61501597444	9.0597281556	0.994046725464	0.917416829746	1819
SRR5150242	1	112	0.00893	22	10173	0.00216	SW	873.462377951	855	6.56955469853	0.974738495399	0.979066810134	529
SRR5150246	0	113	0	0	9836	0	SW	3209.68030412	3097.91304347826	9.08467815333	0.992682432465	0.91196322019	1924
SRR5150248	0	99	0	0	9904	0	SW	2637.21346312	2624.90131578947	9.3211706851	0.994938862975	0.92968520153	1776
SRR5150249	0	126	0	0	9949	0	SW	2597.43664037	2438.73835125448	8.48467366754	0.992276570122	0.929831438652	1519
SRR5150251	0	133	0	0	9901	0	SW	2307.44208798	2195.15841584158	8.13757829642	0.990806215854	0.940066484161	1261
SRR5150253	0	143	0	0	9820	0	SW	2796.64291641	2791.77547169811	8.96478068416	0.993330611486	0.924882168107	1672
SRR5150255	1	133	0.00752	156	10016	0.01558	SW	2111.17381408	2144.88780487805	8.58187063178	0.992377430019	0.944781078968	1355
SRR5150257	0	80	0	0	10136	0	SW	1414.60998198	1652.5564516129	6.32052875905	0.962936722468	0.965937926996	656
SRR5150258	0	154	0	0	8908	0	SW	2036.36388063	2045.84698275862	8.9299616736	0.994615543665	0.939731159101	1391
SRR5150259	2	121	0.01653	125	9868	0.01267	SW	2310.91323763	2268.912	8.5135134414	0.991644545916	0.938033140504	1463
SRR5150260	0	116	0	0	9803	0	SW	2783.96686314	2785.52796052632	8.98929645115	0.992139634125	0.922865013774	1769
SRR5150261	1	88	0.01136	19	10150	0.00187	SW	1274.61683734	1370.6328125	6.31595020866	0.963789633679	0.969844832634	612
SRR5150265	0	126	0	0	10002	0	SW	2206.21120931	2090.31460674157	8.88787595635	0.994957879175	0.943086250733	1456
SRR5150267	0	116	0	0	9832	0	SW	2388.2438843	2437.55760368664	8.61946578117	0.992819140689	0.935989037878	1444
SRR5150268	0	136	0	0	9963	0	SW	2676.33393292	2698.53139013453	8.74697685112	0.993194454035	0.929214803211	1518
SRR5150270	0	114	0	0	9940	0	SW	2225.14416738	2175.65311004785	8.40913792146	0.991690408173	0.941659337438	1323
SRR5155511	1	129	0.00775	9	10158	0.00089	SW	1430.28113238	1407.2987012987	7.57886379614	0.978289593015	0.964055479586	951
SRR5155515	1	115	0.0087	8	10225	0.00078	SW	1383.74402948	1479.96899224806	7.39843749687	0.974626157237	0.963819982351	922
SRR5155520	0	91	0	0	10184	0	SW	996.605776766	1016.8595505618	6.76327192601	0.975532855595	0.974797303898	637
SRR5155523	0	155	0	0	10212	0	SW	1464.62630861	1527.60218978102	7.83606949111	0.984584749919	0.962473055066	974
SRR5155537	0	161	0	0	10199	0	SW	1436.14445163	1449.64569536424	7.85931538184	0.986570620819	0.963824794681	975
SRR5155540	0	64	0	0	10227	0	SW	773.669543086	830.532608695652	6.09169428947	0.969808486417	0.981364035516	433
SRR5155543	0	144	0	0	10222	0	SW	699.111809796	770.894736842105	7.33474730321	0.984163876666	0.986136873963	586
SRR5155555	1	119	0.0084	14	10214	0.00137	SW	1464.49977108	1514.015625	7.74770132025	0.987245363903	0.96268438019	927
SRR5591493	1	144	0.00694	2	10225	2e-04	SW	977.35263248	1022.27840909091	6.76901996306	0.973164648351	0.975407436323	642
SRR5591510	1	143	0.00699	12	10219	0.00117	SW	810.346362341	803.173913043478	6.4849130209	0.967788432775	0.980181587426	574
SRR5591516	0	170	0	0	10200	0	SW	873.662282748	842	6.75564745223	0.977730684406	0.978171495693	613
SRR5617429	0	104	0	0	10200	0	SW	540.675061182	586.6125	6.45680382955	0.977116454096	0.988080117245	379
SRR5617466	0	65	0	0	10228	0	SW	424.473802537	418.375	5.88071718899	0.958891071228	0.991314531082	333
SRR5617481	0	106	0	0	10153	0	SW	524.966567201	560.5	6.69740137428	0.98217960388	0.988513646181	380
SRR5827497	0	73	0	0	10223	0	SW	969.737876305	937.901315789474	6.29902213543	0.968528355862	0.976132250807	539
SRR5827514	0	129	0	0	10176	0	SW	1187.64104555	1299.00595238095	6.98377401079	0.970032280004	0.969931439765	734
SRR5827519	0	184	0	0	10202	0	SW	1393.8577658	1438.75182481752	8.02757865898	0.990556431551	0.965087770913	965
SRR5908592	0	79	0	0	10078	0	SW	2638.80356545	2586.1875	7.41753312813	0.975947056925	0.92382659348	1222
SRR5908604	0	92	0	0	9941	0	SW	2825.29409818	3064.98324022346	8.38665610493	0.993005098533	0.91671547382	1278
SRR5908682	0	84	0	0	9930	0	SW	2422.45868987	2429.34388185654	8.12198455808	0.98867860279	0.926208072769	1269
SRR5908687	0	65	0	0	9914	0	SW	1721.00829987	1717.80263157895	6.99912637166	0.962222541283	0.94870646209	934
SRR5908693	0	81	0	0	9944	0	SW	2241.93526714	2388.16346153846	8.08555684674	0.988583257814	0.930122430122	1210
SRR5908742	0	89	0	0	9948	0	SW	2719.86690444	2818.71062992126	8.80654694274	0.994325099875	0.91568627451	1455
SRR5908745	0	82	0	0	9941	0	SW	2650.34579328	2746.66599190283	8.1660878363	0.98549456752	0.918675377337	1408
SRR6235175	1	175	0.00571	24	10233	0.00235	SW	881.269555693	915.126315789474	6.90829898473	0.975455008706	0.978924773149	663
SRR6235206	0	94	0	0	9998	0	SW	1483.33063304	1527.58064516129	7.90087138294	0.989617706484	0.961394643759	924
SRR6235214	3	229	0.0131	25	10226	0.00244	SW	918.923252424	913.17094017094	7.72643767587	0.987425953034	0.980934689089	744
SRR6287204	1	75	0.01333	28	10246	0.00273	SW	419.418664811	408	5.36197962614	0.936533567125	0.990638712823	312
SRR6287205	2	92	0.02174	179	10225	0.01751	SW	434.032952752	433.346153846154	5.40189887146	0.916439018056	0.990733515412	338
SRR6287206	1	74	0.01351	250	10230	0.02444	SW	454.753546973	467.877777777778	5.08105525154	0.918634862516	0.988979910279	326
SRR6287208	3	79	0.03797	309	10236	0.03019	SW	423.964398985	413.086538461538	5.33002740602	0.94038723352	0.990246757047	314
SRR6287209	1	76	0.01316	265	10242	0.02587	SW	368.703724326	373.592105263158	4.86299905098	0.90483730689	0.991516333496	274
SRR6287211	2	90	0.02222	345	10205	0.03381	SW	522.063467327	501.008064516129	5.45468229432	0.919063400298	0.988288112434	376
SRR6287214	1	60	0.01667	232	10223	0.02269	SW	450.872521446	445.235849056604	5.09017952669	0.918683205842	0.989367928209	327
SRR6287221	3	82	0.03659	340	10224	0.03326	SW	533.1719745	515.007936507937	5.46695503121	0.91817660505	0.987607338017	386
SRR6287227	2	102	0.01961	496	10233	0.04847	SW	507.537951532	506.84	5.94108383617	0.95447279279	0.988481062085	352
SRR6287229	1	93	0.01075	254	10232	0.02482	SW	404.548029612	408.723214285714	5.46470670802	0.9121962403	0.991801678704	332
SRR6287231	1	109	0.00917	128	10217	0.01253	SW	489.83636752	482.698275862069	5.95284628391	0.960770962375	0.989561993952	384
SRR6287232	1	94	0.01064	101	10238	0.00987	SW	444.599302789	461.616279069767	5.68940837401	0.949261219805	0.990145380037	343
