Samples	OTUhits	OTUs	percentOTUs	Readshit	Reads	percentReads	percentSize	EnvirTypes	ace	chao1	shannon	simpson	goods_coverage	observed_otus	BioProject	SRA_Study	Depth	Lat	Long
SRR5155511	1	129	0.00775	9	10158	0.00089	0	SW	1430.281132	1407.298701	7.578863796	0.978289593	0.96405548	951	PRJNA359487	SRP096276	20	-44.588	-72.725
SRR5155515	1	115	0.0087	8	10225	0.00078	0	SW	1383.744029	1479.968992	7.398437497	0.974626157	0.963819982	922	PRJNA359487	SRP096276	20	-44.588	-72.725
SRR5155520	0	91	0	0	10184	0	0	SW	996.6057768	1016.859551	6.763271926	0.975532856	0.974797304	637	PRJNA359487	SRP096276	5	-44.588	-72.725
SRR5155523	0	155	0	0	10212	0	0	SW	1464.626309	1527.60219	7.836069491	0.98458475	0.962473055	974	PRJNA359487	SRP096276	20	-44.588	-72.725
SRR5155537	0	161	0	0	10199	0	0	SW	1436.144452	1449.645695	7.859315382	0.986570621	0.963824795	975	PRJNA359487	SRP096276	20	-44.588	-72.725
SRR5155540	0	64	0	0	10227	0	0	SW	773.6695431	830.5326087	6.091694289	0.969808486	0.981364036	433	PRJNA359487	SRP096276	2	-44.588	-72.725
SRR5155543	0	144	0	0	10222	0	0	SW	699.1118098	770.8947368	7.334747303	0.984163877	0.986136874	586	PRJNA359487	SRP096276	50	-44.588	-72.725
SRR5155555	1	119	0.0084	14	10214	0.00137	2	SW	1464.499771	1514.015625	7.74770132	0.987245364	0.96268438	927	PRJNA359487	SRP096276	20	-44.588	-72.725
SRR5327699	2	126	0.01587	17	9069	0.00187	2	MS	3489.928197	3404.320055	9.49378641	0.99611843	0.900294745	2073	PRJNA377833	SRP101584	NA	56.062	10.2747
SRR5570706	3	444	0.00676	13	10159	0.00128	2	MS	4435.552141	4224.5	9.521145153	0.994612447	0.879714677	2354	PRJNA386387	SRP107137	NA	48.10152558	-125.554491
SRR5570707	1	516	0.00194	9	10181	0.00088	0	MS	4536.410516	4275.190123	9.483510249	0.994755271	0.878203874	2328	PRJNA386387	SRP107137	NA	41.42748287	-124.8917616
SRR5570715	0	420	0	0	10122	0	0	MS	5155.427746	4787.85967	9.193952992	0.990499801	0.863645262	2445	PRJNA386387	SRP107137	NA	43.91099426	-125.0756835
SRR5570720	1	476	0.0021	8	10124	0.00079	0	MS	6233.696597	5849.071429	10.27776595	0.997394589	0.829581049	3112	PRJNA386387	SRP107137	NA	48.3166	-126.0508
SRR5570725	0	564	0	0	10112	0	0	MS	4181.268994	4047.748292	9.916075814	0.997359144	0.884381736	2425	PRJNA386387	SRP107137	NA	47.7627	-127.7589
SRR5570734	0	417	0	0	10056	0	0	MS	6833.099966	6412.772251	10.32228197	0.997395461	0.815506453	3250	PRJNA386387	SRP107137	NA	48.3166	-126.0508
SRR5570742	0	540	0	0	10118	0	0	MS	5389.780459	5049.666667	10.12813989	0.996881793	0.846947803	2937	PRJNA386387	SRP107137	NA	48.6707	-126.8478
SRR5570749	2	549	0.00364	16	10126	0.00158	2	MS	4162.875506	3962.001089	9.676144476	0.995363685	0.884641705	2409	PRJNA386387	SRP107137	NA	47.7627	-127.7589
SRR5570759	3	650	0.00462	37	10031	0.00369	2	MS	6128.877303	5706.396132	10.75957573	0.998584004	0.826339066	3393	PRJNA386387	SRP107137	NA	48.3166	-126.0508
SRR5570761	4	615	0.0065	16	10156	0.00158	2	MS	5528.769171	5212.558781	10.62744545	0.998234082	0.841734364	3252	PRJNA386387	SRP107137	NA	48.6707	-126.8478
SRR5570762	2	593	0.00337	16	10152	0.00158	2	MS	5478.174719	5003.243323	10.52708034	0.998181788	0.846687512	3144	PRJNA386387	SRP107137	NA	48.6707	-126.8478
SRR5570764	1	565	0.00177	11	10070	0.00109	2	MS	5584.382803	5152.2799	10.32558516	0.997880135	0.844116199	3007	PRJNA386387	SRP107137	NA	48.3166	-126.0508
SRR5570766	1	591	0.00169	9	10108	0.00089	0	MS	5726.371442	5216.233819	10.27826992	0.997596232	0.841056352	3038	PRJNA386387	SRP107137	NA	48.3166	-126.0508
SRR5570779	0	411	0	0	10084	0	0	MS	5944.134066	5590.290323	9.918232839	0.995322004	0.840966921	2861	PRJNA386387	SRP107137	NA	48.10152558	-125.554491
SRR5570792	2	427	0.00468	18	10045	0.00179	2	MS	5674.239932	5296.914609	9.955771451	0.996974432	0.848410758	2775	PRJNA386387	SRP107137	NA	46.2224815	-124.6564155
SRR5570805	2	546	0.00366	15	10186	0.00147	2	MS	5050.742978	4825.680587	9.859109742	0.996735853	0.863760751	2591	PRJNA386387	SRP107137	NA	43.91099426	-125.0756835
SRR5570806	0	455	0	0	10106	0	0	MS	6363.04513	5829.223726	10.33564253	0.997256094	0.824573446	3219	PRJNA386387	SRP107137	NA	48.10152558	-125.554491
SRR5591493	1	144	0.00694	2	10225	2e-04	0	SW	977.3526325	1022.278409	6.769019963	0.973164648	0.975407436	642	PRJNA387706	SRP107931	5	22.75	-158
SRR5591510	1	143	0.00699	12	10219	0.00117	2	SW	810.3463623	803.173913	6.484913021	0.967788433	0.980181587	574	PRJNA387706	SRP107931	5	22.75	-158
SRR5591516	0	170	0	0	10200	0	0	SW	873.6622827	842	6.755647452	0.977730684	0.978171496	613	PRJNA387706	SRP107931	5	22.75	-158
SRR5595792	0	544	0	0	10116	0	0	MS	3516.020146	3439.661168	9.530820292	0.995716483	0.900658288	2145	PRJNA387720	SRP107954	NA	-77.8	160.671
SRR5595802	1	518	0.00193	3	10132	3e-04	0	MS	3637.899313	3537.5059	9.144244726	0.993950384	0.901193504	2006	PRJNA387720	SRP107954	NA	-77.851	160.664
SRR5595809	1	460	0.00217	10	10123	0.00099	0	MS	3485.516585	3261.640506	9.235160843	0.994621469	0.904198062	2027	PRJNA387720	SRP107954	NA	-77.851	160.664
SRR5595875	2	426	0.00469	17	10085	0.00169	2	MS	3716.619605	3591.831858	9.105263691	0.993630335	0.900009832	1997	PRJNA387720	SRP107954	NA	-77.8	160.671
SRR5595876	1	396	0.00253	13	10141	0.00128	2	MS	3887.040393	3801.198895	9.133337084	0.992487892	0.893326791	2119	PRJNA387720	SRP107954	NA	-77.8	160.671
SRR5595883	0	523	0	0	10143	0	0	MS	3049.028954	2918.795039	9.243986542	0.995199552	0.915007429	1923	PRJNA387720	SRP107954	NA	-77.8	160.671
SRR5595925	1	443	0.00226	13	10161	0.00128	2	MS	3702.980378	3516.005495	9.008147906	0.992358712	0.899197495	2024	PRJNA387720	SRP107954	NA	-77.744	160.77
SRR5595926	2	470	0.00426	20	10137	0.00197	2	MS	3827.333998	3654.78628	9.144425192	0.992892848	0.894586614	2094	PRJNA387720	SRP107954	NA	-77.744	160.77
SRR5595939	3	425	0.00706	16	10108	0.00158	2	MS	3915.912316	3772.399096	9.034794219	0.992178903	0.894441159	2016	PRJNA387720	SRP107954	NA	-77.8	160.671
SRR5617429	0	104	0	0	10200	0	0	SW	540.6750612	586.6125	6.45680383	0.977116454	0.988080117	379	PRJNA387529	SRP108122	NA	25.5	121.96
SRR5617466	0	65	0	0	10228	0	0	SW	424.4738025	418.375	5.880717189	0.958891071	0.991314531	333	PRJNA387529	SRP108122	NA	25.83	121.03
SRR5617481	0	106	0	0	10153	0	0	SW	524.9665672	560.5	6.697401374	0.982179604	0.988513646	380	PRJNA387529	SRP108122	NA	25.5	121.96
SRR5626054	2	230	0.0087	11	10232	0.00108	2	SLS	1754.405625	1704.629032	4.720042102	0.777294847	0.954558752	829	PRJNA388250	SRP108198	0	36.83	95.17
SRR5626057	2	176	0.01136	15	10243	0.00146	2	SLS	1116.55345	1189.852113	5.015924023	0.877207342	0.971233545	577	PRJNA388250	SRP108198	0	36.83	95.16
SRR5626059	1	254	0.00394	23	10237	0.00225	2	SLS	1232.28792	1260.941489	6.639742614	0.972109121	0.968503169	706	PRJNA388250	SRP108198	0	36.83	95.16
SRR5626060	7	328	0.02134	277	10232	0.02707	9	SLS	1892.399957	1807.685976	6.673859071	0.950270986	0.950560702	1024	PRJNA388250	SRP108198	0	36.83	95.17
SRR5626168	4	303	0.0132	104	10246	0.01015	9	SLS	1488.394283	1543.568966	6.881886408	0.971655317	0.960795787	847	PRJNA388250	SRP108198	0	36.83	95.17
SRR5626169	5	260	0.01923	46	10232	0.0045	2	SLS	1587.568221	1597.03629	5.920510667	0.898532226	0.957971721	848	PRJNA388250	SRP108198	0	36.83	95.17
SRR5626170	3	243	0.01235	31	10237	0.00303	2	SLS	1133.635667	1215.424051	5.923799557	0.939903775	0.970648464	642	PRJNA388250	SRP108198	0	36.83	95.17
SRR5626194	7	229	0.03057	50	10224	0.00489	2	SLS	1406.043548	1484.122549	5.438300759	0.839022574	0.963042418	780	PRJNA388250	SRP108198	0	36.83	95.17
SRR5626195	7	264	0.02652	91	10237	0.00889	5	SLS	1071.175161	1067.47449	6.809854337	0.970751627	0.973083675	675	PRJNA388250	SRP108198	0	36.83	95.17
SRR5626197	4	361	0.01108	48	10238	0.00469	2	SLS	1747.762083	1728.853333	7.436391211	0.981313947	0.954651843	1004	PRJNA388250	SRP108198	0	36.82	95.17
SRR5626198	0	219	0	0	10234	0	0	SLS	1586.672504	1533.704167	4.69301001	0.792488301	0.958361775	774	PRJNA388250	SRP108198	0	36.54	96.98
SRR5626199	1	199	0.00503	10	10228	0.00098	0	SLS	1656.741743	1579.166667	4.884847044	0.853529197	0.958390311	737	PRJNA388250	SRP108198	0	36.54	96.99
SRR5626203	10	325	0.03077	81	10238	0.00791	5	SLS	1340.179584	1318.804511	7.327615486	0.982256345	0.965671933	853	PRJNA388250	SRP108198	0	36.83	95.17
SRR5626208	3	227	0.01322	58	10242	0.00566	5	SLS	1654.357647	1971.139241	5.249039331	0.872070919	0.957484154	768	PRJNA388250	SRP108198	0	36.61	95.01
SRR5827497	0	73	0	0	10223	0	0	SW	969.7378763	937.9013158	6.299022135	0.968528356	0.976132251	539	PRJNA394135	SRP111933	2	43.99	-135.99
SRR5827514	0	129	0	0	10176	0	0	SW	1187.641046	1299.005952	6.983774011	0.97003228	0.96993144	734	PRJNA394135	SRP111933	2	29.24	-122.33
SRR5827519	0	184	0	0	10202	0	0	SW	1393.857766	1438.751825	8.027578659	0.990556432	0.965087771	965	PRJNA394135	SRP111933	5	32.41	-154.24
SRR5908592	0	79	0	0	10078	0	0	SW	2638.803565	2586.1875	7.417533128	0.975947057	0.923826593	1222	PRJNA380540	SRP109151	NA	23.88	117.52
SRR5908604	0	92	0	0	9941	0	0	SW	2825.294098	3064.98324	8.386656105	0.993005099	0.916715474	1278	PRJNA380540	SRP109151	NA	23.77	117.53
SRR5908682	0	84	0	0	9930	0	0	SW	2422.45869	2429.343882	8.121984558	0.988678603	0.926208073	1269	PRJNA380540	SRP109151	NA	23.69	117.54
SRR5908687	0	65	0	0	9914	0	0	SW	1721.0083	1717.802632	6.999126372	0.962222541	0.948706462	934	PRJNA380540	SRP109151	NA	21.17	109.02
SRR5908693	0	81	0	0	9944	0	0	SW	2241.935267	2388.163462	8.085556847	0.988583258	0.93012243	1210	PRJNA380540	SRP109151	NA	21.17	109.02
SRR5908742	0	89	0	0	9948	0	0	SW	2719.866904	2818.71063	8.806546943	0.9943251	0.915686275	1455	PRJNA380540	SRP109151	NA	20.78	109.53
SRR5908745	0	82	0	0	9941	0	0	SW	2650.345793	2746.665992	8.166087836	0.985494568	0.918675377	1408	PRJNA380540	SRP109151	NA	20.63	108.99
SRR6235175	1	175	0.00571	24	10233	0.00235	2	SW	881.2695557	915.1263158	6.908298985	0.975455009	0.978924773	663	PRJNA416113	SRP122950	1000	11.9987	112.5038
SRR6235206	0	94	0	0	9998	0	0	SW	1483.330633	1527.580645	7.900871383	0.989617706	0.961394644	924	PRJNA416113	SRP122950	1000	11	112.5018
SRR6235214	3	229	0.0131	25	10226	0.00244	2	SW	918.9232524	913.1709402	7.726437676	0.987425953	0.980934689	744	PRJNA416113	SRP122950	150	14.4986	118
SRR6287204	1	75	0.01333	28	10246	0.00273	2	SW	419.4186648	408	5.361979626	0.936533567	0.990638713	312	PRJNA378895	SRP124921	5	28.708	124.897
SRR6287205	2	92	0.02174	179	10225	0.01751	9	SW	434.0329528	433.3461538	5.401898871	0.916439018	0.990733515	338	PRJNA378895	SRP124921	5	28.417	125.667
SRR6287206	1	74	0.01351	250	10230	0.02444	9	SW	454.753547	467.8777778	5.081055252	0.918634863	0.98897991	326	PRJNA378895	SRP124921	5	25.084	123.15
SRR6287208	3	79	0.03797	309	10236	0.03019	15	SW	423.964399	413.0865385	5.330027406	0.940387234	0.990246757	314	PRJNA378895	SRP124921	5	27.501	125.125
SRR6287209	1	76	0.01316	265	10242	0.02587	9	SW	368.7037243	373.5921053	4.862999051	0.904837307	0.991516333	274	PRJNA378895	SRP124921	5	26.584	124.583
SRR6287211	2	90	0.02222	345	10205	0.03381	15	SW	522.0634673	501.0080645	5.454682294	0.9190634	0.988288112	376	PRJNA378895	SRP124921	5	25.418	122.207
SRR6287214	1	60	0.01667	232	10223	0.02269	9	SW	450.8725214	445.2358491	5.090179527	0.918683206	0.989367928	327	PRJNA378895	SRP124921	5	25.084	123.15
SRR6287221	3	82	0.03659	340	10224	0.03326	15	SW	533.1719745	515.0079365	5.466955031	0.918176605	0.987607338	386	PRJNA378895	SRP124921	5	25.418	122.207
SRR6287227	2	102	0.01961	496	10233	0.04847	15	SW	507.5379515	506.84	5.941083836	0.954472793	0.988481062	352	PRJNA378895	SRP124921	5	29.294	126.326
SRR6287229	1	93	0.01075	254	10232	0.02482	9	SW	404.5480296	408.7232143	5.464706708	0.91219624	0.991801679	332	PRJNA378895	SRP124921	5	30.458	126.23
SRR6287231	1	109	0.00917	128	10217	0.01253	9	SW	489.8363675	482.6982759	5.952846284	0.960770962	0.989561994	384	PRJNA378895	SRP124921	5	31.042	124.689
SRR6287232	1	94	0.01064	101	10238	0.00987	5	SW	444.5993028	461.6162791	5.689408374	0.94926122	0.99014538	343	PRJNA378895	SRP124921	5	31.333	123.916
SRR6287238	1	99	0.0101	31	10232	0.00303	2	SW	532.6308955	557.4215686	5.369056006	0.924891905	0.987026922	384	PRJNA378895	SRP124921	33	31.625	123.146
SRR6287246	0	52	0	0	10226	0	0	SW	441.2881411	445.9090909	4.536601827	0.904246694	0.988880218	291	PRJNA378895	SRP124921	95	29.294	126.326
SRR6287259	3	90	0.03333	540	10213	0.05287	15	SW	498.3183609	541.6111111	5.958438354	0.954450073	0.988479938	361	PRJNA378895	SRP124921	5	29.294	126.326
SRR6287268	0	99	0	0	10229	0	0	SW	461.7820119	462.6147541	5.509368168	0.921312533	0.990438092	376	PRJNA378895	SRP124921	30	25.418	122.207
SRR6287269	2	85	0.02353	102	10237	0.00996	5	SW	428.6463716	415.0416667	5.139365914	0.915773335	0.990536585	314	PRJNA378895	SRP124921	5	31.159	122.676
SRR6287270	4	75	0.05333	392	10241	0.03828	15	SW	466.4472266	474.7934783	5.022610835	0.907142791	0.988974534	335	PRJNA378895	SRP124921	67	26.584	124.583
SRR6287271	2	98	0.02041	67	10214	0.00656	5	SW	574.5689068	590.9590164	5.38558294	0.922092093	0.986539212	425	PRJNA378895	SRP124921	80	25.084	123.15
SRR6287273	3	74	0.04054	280	10228	0.02738	9	SW	399.9707066	406.4285714	5.378979043	0.940834951	0.991221225	310	PRJNA378895	SRP124921	5	27.501	125.125
SRR6287274	2	73	0.0274	172	10216	0.01684	9	SW	445.4703351	461.2840909	5.474068321	0.92294222	0.989949258	334	PRJNA378895	SRP124921	5	28.417	125.667
SRR6287275	0	73	0	0	10229	0	0	SW	448.8173822	449.393617	5.408190135	0.937948038	0.989368965	323	PRJNA378895	SRP124921	5	28.708	124.897
SRR6287277	1	89	0.01124	106	10233	0.01036	9	SW	480.7823658	467.3157895	5.700821588	0.948128911	0.989462387	364	PRJNA378895	SRP124921	5	31.333	123.916
SRR6287278	2	106	0.01887	102	10240	0.00996	5	SW	542.7536494	579.5	5.955736301	0.960492469	0.987219512	397	PRJNA378895	SRP124921	5	31.042	124.689
SRR6287280	1	81	0.01235	242	10238	0.02364	9	SW	500.8101121	483.0084746	5.413845183	0.90422065	0.988487805	362	PRJNA378895	SRP124921	5	30.458	126.23
SRR6287282	1	58	0.01724	12	10231	0.00117	2	SW	345.9178094	349.7647059	4.893691701	0.933655056	0.991898487	243	PRJNA378895	SRP124921	5	29.292	123.354
SRR6287285	0	71	0	0	10217	0	0	SW	472.7942235	504.7111111	5.470465915	0.953441994	0.988771724	346	PRJNA378895	SRP124921	5	27.458	122.27
SRR6287298	1	103	0.00971	90	10227	0.0088	5	SW	561.1023692	565.4322034	5.638083727	0.915771066	0.987213275	419	PRJNA378895	SRP124921	25	30.75	125.457
SRR6287299	2	86	0.02326	139	10212	0.01361	9	SW	466.2643579	485.9	5.43812535	0.91436021	0.989270386	348	PRJNA378895	SRP124921	27	30.458	126.23
SRR6287305	0	61	0	0	10224	0	0	SW	350.7301754	353.6805556	4.985743383	0.90970864	0.992097561	255	PRJNA378895	SRP124921	23	29.68	125.305
SRR6287306	0	83	0	0	10226	0	0	SW	526.3632105	528.8196721	5.138067995	0.915388423	0.98731336	383	PRJNA378895	SRP124921	90	28.708	124.897
SRR6287321	1	94	0.01064	39	10212	0.00382	2	SW	476.4802117	464.675	5.380364797	0.926167954	0.989171788	362	PRJNA378895	SRP124921	33	31.625	123.146
SRR6287323	1	68	0.01471	104	10179	0.01022	9	SW	487.1898726	529.5945946	5.136789742	0.91246886	0.988290398	335	PRJNA378895	SRP124921	5	31.159	122.676
SRR6287324	1	84	0.0119	33	10223	0.00323	2	SW	572.3016033	566.3898305	5.486873856	0.918804743	0.986734296	403	PRJNA378895	SRP124921	30	25.418	122.207
SRR6287329	0	45	0	0	10239	0	0	SW	337.4616564	322.1904762	4.958494475	0.935522912	0.992387273	243	PRJNA378895	SRP124921	5	29.292	123.354
SRR6287332	0	106	0	0	10198	0	0	SW	621.1196887	630.0277778	6.823856765	0.982159867	0.986320109	475	PRJNA378895	SRP124921	27	25.903	120.776
SRR6287335	1	92	0.01087	239	10218	0.02339	9	SW	505.4174317	523.675	5.503292754	0.916792679	0.98828125	375	PRJNA378895	SRP124921	50	27.501	125.125
SRR6287337	2	77	0.02597	218	10222	0.02133	9	SW	500.0885488	504.3235294	5.494105712	0.917069046	0.988185901	352	PRJNA378895	SRP124921	50	27.501	125.125
SRR6287338	0	70	0	0	10228	0	0	SW	467.8349416	449.5333333	5.159505315	0.921143104	0.9891739	344	PRJNA378895	SRP124921	65	25.25	122.678
SRR6287342	2	69	0.02899	376	10237	0.03673	15	SW	474.3995797	475.6568627	5.060727922	0.906641601	0.988974534	343	PRJNA378895	SRP124921	67	26.584	124.583
SRR6287343	2	94	0.02128	73	10227	0.00714	5	SW	617.4488673	630.8	5.350164565	0.92059793	0.985073171	425	PRJNA378895	SRP124921	80	25.084	123.15
SRR6287346	1	111	0.00901	99	10212	0.00969	5	SW	563.1207937	565.1953125	5.638287457	0.917414873	0.987018058	426	PRJNA378895	SRP124921	25	30.75	125.457
SRR6287347	1	98	0.0102	149	10244	0.01455	9	SW	487.6438891	509.3444444	5.388262057	0.91214114	0.988685135	349	PRJNA378895	SRP124921	27	30.458	126.23
SRR6287351	1	84	0.0119	13	10244	0.00127	2	SW	463.4871694	454.7941176	5.151539052	0.920642537	0.989272479	333	PRJNA378895	SRP124921	65	25.25	122.678
SRR6325756	6	249	0.0241	180	10226	0.0176	9	SS	2032.578872	1813.661184	5.536881829	0.924686834	0.948805461	907	PRJNA420000	SRP125719	NA	38.8	117.64
SRR6325757	6	302	0.01987	148	10203	0.01451	9	SS	2832.327014	2687.536364	6.668376938	0.948211836	0.925329429	1352	PRJNA420000	SRP125719	NA	38.8	117.65
SRR6325758	10	367	0.02725	174	10229	0.01701	9	SS	2295.748778	2317.5	6.731640273	0.957338813	0.938944699	1167	PRJNA420000	SRP125719	NA	38.8	117.66
SRR6325759	8	336	0.02381	181	10226	0.0177	9	SS	1989.729984	1923.976744	6.494440649	0.952513757	0.946654964	1050	PRJNA420000	SRP125719	NA	38.8	117.67
SRR6325761	12	306	0.03922	183	10232	0.01789	9	SS	1971.65938	1908.408784	6.155803534	0.944890639	0.948502877	962	PRJNA420000	SRP125719	NA	38.8	117.51
SRR6325762	9	323	0.02786	136	10231	0.01329	9	SS	2057.623262	1867.52459	6.276531537	0.945766195	0.946259631	1034	PRJNA420000	SRP125719	NA	38.8	117.52
SRR6325763	7	323	0.02167	124	10187	0.01217	9	SS	3130.089045	2918.773663	6.912847406	0.958811546	0.91795122	1458	PRJNA420000	SRP125719	NA	38.8	117.62
SRR6325764	9	315	0.02857	126	10220	0.01233	9	SS	2210.572679	2312.661871	6.350974426	0.949803708	0.94244464	1049	PRJNA420000	SRP125719	NA	38.8	117.61
SRR6325765	7	483	0.01449	152	10210	0.01489	9	SS	2897.794138	2802.926829	7.910234379	0.980076321	0.922851848	1527	PRJNA420000	SRP125719	NA	38.8	117.6
SRR6325766	9	313	0.02875	159	10206	0.01558	9	SS	3114.327773	3019.240385	6.748558927	0.952816007	0.919992194	1392	PRJNA420000	SRP125719	NA	38.8	117.59
SRR6325767	7	373	0.01877	181	10225	0.0177	9	SS	2524.87403	2433.125641	6.738083031	0.955846447	0.93348937	1236	PRJNA420000	SRP125719	NA	38.8	117.58
SRR6325768	9	324	0.02778	191	10209	0.01871	9	SS	2298.626282	2243.002976	6.388599677	0.945914477	0.940017556	1108	PRJNA420000	SRP125719	NA	38.8	117.57
SRR6325769	9	319	0.02821	190	10196	0.01863	9	SS	2982.351225	2865.389381	6.981741747	0.961287212	0.921191406	1418	PRJNA420000	SRP125719	NA	38.8	117.56
SRR6325770	7	358	0.01955	195	10209	0.0191	9	SS	2605.20912	2419.156863	6.926801006	0.960187992	0.933053577	1256	PRJNA420000	SRP125719	NA	38.8	117.55
SRR6325771	8	409	0.01956	188	10226	0.01838	9	SS	2609.976008	2510.960976	7.130916659	0.964754229	0.931525556	1308	PRJNA420000	SRP125719	NA	38.8	117.54
SRR6325772	5	298	0.01678	129	10216	0.01263	9	SS	2996.882083	2687.802174	6.668511491	0.952306789	0.923707317	1353	PRJNA420000	SRP125719	NA	38.8	117.53
SRR6340152	0	495	0	0	10151	0	0	SS	2202.791878	2127.588997	9.233785302	0.996330595	0.943803753	1581	PRJNA420947	SRP126051	NA	40.97832835	-1.53173674
SRR6340153	0	572	0	0	10125	0	0	SS	2465.307214	2460.83965	9.570824156	0.997113615	0.936517296	1792	PRJNA420947	SRP126051	NA	40.97832835	-1.53173674
SRR6340154	0	573	0	0	10159	0	0	SS	2616.47229	2560.589971	9.560059705	0.996956749	0.932133777	1836	PRJNA420947	SRP126051	NA	41.5012061	-0.14081565
SRR6340155	0	533	0	0	10185	0	0	SS	2671.5721	2597.006289	9.165062381	0.995297891	0.927998435	1729	PRJNA420947	SRP126051	NA	41.5012061	-0.14081565
SRR6340156	0	527	0	0	10159	0	0	SS	2831.421993	2828.099071	9.439189989	0.996634292	0.923296293	1840	PRJNA420947	SRP126051	NA	41.50840104	-0.12667032
SRR6340157	5	519	0.00963	80	10205	0.00784	5	SS	2093.810538	2056.586792	8.800691181	0.993203438	0.945850845	1461	PRJNA420947	SRP126051	NA	41.50840104	-0.12667032
SRR6340158	0	550	0	0	10171	0	0	SS	2240.822377	2313.166667	9.197639611	0.996318835	0.941748527	1547	PRJNA420947	SRP126051	NA	40.96264823	-1.47654502
SRR6340160	0	419	0	0	10171	0	0	SS	1592.78925	1604.319588	8.085203749	0.986143883	0.959788152	1138	PRJNA420947	SRP126051	NA	40.96264823	-1.47654502
SRR6340161	0	477	0	0	10140	0	0	SS	1764.044961	1768.597107	8.418595076	0.989611615	0.954855955	1295	PRJNA420947	SRP126051	NA	40.96264823	-1.47654502
SRR6340162	0	494	0	0	10167	0	0	SS	1600.826647	1604.019231	8.537004524	0.991032631	0.961621942	1254	PRJNA420947	SRP126051	NA	40.96264823	-1.47654502
SRR6340164	0	556	0	0	10208	0	0	SS	1501.699026	1503.615385	9.048551107	0.99624703	0.968444705	1238	PRJNA420947	SRP126051	NA	40.97832835	-1.53173674
SRR6340166	0	609	0	0	10194	0	0	SS	2061.830861	2020.694268	9.341151519	0.99658033	0.950494081	1588	PRJNA420947	SRP126051	NA	40.96448634	-1.50377123
SRR6340167	0	623	0	0	10137	0	0	SS	1791.547162	1831.530888	9.444438453	0.99703044	0.961201379	1496	PRJNA420947	SRP126051	NA	40.97832835	-1.53173674
SRR6340168	0	530	0	0	10156	0	0	SS	2846.681542	2855.775542	9.553674783	0.99697137	0.923844949	1884	PRJNA420947	SRP126051	NA	41.397493	-0.05566873
SRR6340169	0	566	0	0	10184	0	0	SS	2038.214913	2045.857143	9.314612786	0.996645785	0.949809216	1550	PRJNA420947	SRP126051	NA	40.96448634	-1.50377123
SRR6340170	0	572	0	0	10160	0	0	SS	3143.190923	3073.134409	9.427069202	0.994472967	0.914565005	2030	PRJNA420947	SRP126051	NA	41.39673894	-0.02637188
SRR6340171	0	656	0	0	10180	0	0	SS	3280.717499	3065.275269	9.629360818	0.996328293	0.910920102	2163	PRJNA420947	SRP126051	NA	41.397493	-0.05566873
SRR6340172	2	615	0.00325	9	10145	0.00089	0	SS	3200.537158	3125.198276	9.592405003	0.996176126	0.91189168	2111	PRJNA420947	SRP126051	NA	41.397493	-0.05566873
SRR6340173	0	539	0	0	10154	0	0	SS	2350.632909	2334.039432	9.242991002	0.995526717	0.939023197	1696	PRJNA420947	SRP126051	NA	41.397493	-0.05566873
SRR6340174	0	585	0	0	10117	0	0	SS	2992.362131	2866.922353	9.679134882	0.996992634	0.920179986	2062	PRJNA420947	SRP126051	NA	41.397493	-0.05566873
SRR6340175	6	540	0.01111	79	10174	0.00776	5	SS	2475.351355	2464.297297	8.890523044	0.991578945	0.933281158	1669	PRJNA420947	SRP126051	NA	41.397493	-0.05566873
